game_id,team_id_a,team_id_b,away_home_a
21100720,1610612743,1610612750,0
21100721,1610612738,1610612764,1
21100722,1610612737,1610612762,1
21100723,1610612755,1610612759,0
21100724,1610612748,1610612760,0
21100725,1610612744,1610612757,0
21100726,1610612747,1610612763,1
21100727,1610612753,1610612761,0
21100728,1610612765,1610612764,0
21100729,1610612738,1610612766,0
21100730,1610612754,1610612748,1
21100731,1610612751,1610612762,1
21100732,1610612749,1610612752,0
21100733,1610612741,1610612743,1
21100734,1610612745,1610612758,1
21100735,1610612746,1610612740,1
21100736,1610612739,1610612755,0
21100737,1610612737,1610612749,0
21100738,1610612763,1610612750,1
21100739,1610612742,1610612745,1
21100740,1610612756,1610612759,1
21100741,1610612760,1610612757,0
21100742,1610612744,1610612747,1
21100743,1610612743,1610612761,0
21100744,1610612752,1610612753,1
21100745,1610612766,1610612750,1
21100746,1610612739,1610612765,1
21100747,1610612738,1610612762,1
21100748,1610612754,1610612751,0
21100749,1610612737,1610612741,1
21100750,1610612758,1610612759,1
21100751,1610612746,1610612756,1
21100752,1610612744,1610612740,1
21100753,1610612754,1610612764,1
21100754,1610612742,1610612748,0
21100755,1610612740,1610612757,0
21100756,1610612747,1610612760,1
21100757,1610612748,1610612761,0
21100758,1610612755,1610612764,0
21100759,1610612766,1610612743,1
21100760,1610612737,1610612752,1
21100761,1610612739,1610612749,1
21100762,1610612742,1610612753,0
21100763,1610612741,1610612765,1
21100764,1610612745,1610612763,1
21100765,1610612738,1610612750,0
21100766,1610612758,1610612762,0
21100767,1610612746,1610612757,1
21100768,1610612744,1610612751,1
21100769,1610612747,1610612740,1
21100770,1610612739,1610612752,0
21100771,1610612737,1610612755,0
21100772,1610612766,1610612765,0
21100773,1610612763,1610612749,0
21100774,1610612754,1610612759,0
21100775,1610612751,1610612758,0
21100776,1610612746,1610612762,1
21100777,1610612741,1610612760,0
21100778,1610612738,1610612748,1
21100779,1610612761,1610612764,1
21100780,1610612743,1610612753,0
21100781,1610612745,1610612754,1
21100782,1610612740,1610612756,0
21100783,1610612750,1610612757,0
21100784,1610612744,1610612747,0
21100785,1610612749,1610612764,0
21100786,1610612741,1610612745,1
21100787,1610612763,1610612760,0
21100788,1610612742,1610612746,1
21100789,1610612750,1610612758,0
21100790,1610612757,1610612762,1
21100791,1610612766,1610612761,0
21100792,1610612739,1610612759,1
21100793,1610612754,1610612752,1
21100794,1610612748,1610612755,1
21100795,1610612765,1610612753,1
21100796,1610612744,1610612763,0
21100797,1610612756,1610612758,0
21100798,1610612747,1610612751,1
21100799,1610612755,1610612761,1
21100800,1610612754,1610612764,0
21100801,1610612738,1610612759,1
21100802,1610612737,1610612766,1
21100803,1610612748,1610612760,1
21100804,1610612739,1610612749,0
21100805,1610612743,1610612740,0
21100806,1610612744,1610612750,0
21100807,1610612742,1610612763,1
21100808,1610612756,1610612762,0
21100809,1610612751,1610612757,0
21100810,1610612746,1610612747,1
21100811,1610612752,1610612753,0
21100812,1610612765,1610612764,1
21100813,1610612738,1610612741,0
21100814,1610612746,1610612758,0
21100815,1610612754,1610612760,1
21100816,1610612739,1610612761,0
21100817,1610612751,1610612764,1
21100818,1610612737,1610612765,1
21100819,1610612763,1610612748,0
21100820,1610612766,1610612749,0
21100821,1610612742,1610612757,1
21100822,1610612740,1610612759,0
21100823,1610612743,1610612756,1
21100824,1610612744,1610612762,0
21100825,1610612745,1610612747,0
21100826,1610612737,1610612766,0
21100827,1610612738,1610612754,0
21100828,1610612753,1610612755,0
21100829,1610612742,1610612763,0
21100830,1610612750,1610612740,0
21100831,1610612749,1610612757,1
21100832,1610612747,1610612756,0
21100833,1610612746,1610612758,1
21100834,1610612743,1610612744,0
21100835,1610612741,1610612752,0
21100836,1610612738,1610612755,1
21100837,1610612739,1610612751,0
21100838,1610612765,1610612748,0
21100839,1610612759,1610612762,1
21100840,1610612760,1610612761,1
21100841,1610612745,1610612758,0
21100842,1610612766,1610612764,1
21100843,1610612765,1610612753,0
21100844,1610612754,1610612761,1
21100845,1610612749,1610612760,1
21100846,1610612746,1610612763,0
21100847,1610612747,1610612740,0
21100848,1610612750,1610612756,1
21100849,1610612743,1610612744,1
21100850,1610612759,1610612762,0
21100851,1610612745,1610612757,0
21100852,1610612753,1610612764,0
21100853,1610612738,1610612748,0
21100854,1610612766,1610612739,0
21100855,1610612751,1610612755,1
21100856,1610612742,1610612758,1
21100857,1610612741,1610612752,1
21100858,1610612755,1610612761,0
21100859,1610612739,1610612754,1
21100860,1610612737,1610612738,0
21100861,1610612749,1610612752,1
21100862,1610612763,1610612756,1
21100863,1610612740,1610612758,1
21100864,1610612745,1610612762,1
21100865,1610612746,1610612760,0
21100866,1610612747,1610612759,0
21100867,1610612743,1610612750,1
21100868,1610612744,1610612757,0
21100869,1610612766,1610612765,1
21100870,1610612741,1610612748,1
21100871,1610612746,1610612750,0
21100872,1610612763,1610612759,0
21100873,1610612742,1610612744,0
21100874,1610612738,1610612761,0
21100875,1610612751,1610612755,0
21100876,1610612737,1610612753,0
21100877,1610612739,1610612754,0
21100878,1610612752,1610612764,1
21100879,1610612766,1610612748,0
21100880,1610612765,1610612749,1
21100881,1610612740,1610612762,1
21100882,1610612745,1610612756,1
21100883,1610612760,1610612758,1
21100884,1610612743,1610612747,0
21100885,1610612742,1610612757,0
21100886,1610612744,1610612746,0
21100887,1610612739,1610612764,0
21100888,1610612738,1610612751,0
21100889,1610612763,1610612762,1
21100890,1610612750,1610612760,1
21100891,1610612754,1610612749,0
21100892,1610612756,1610612759,0
21100893,1610612748,1610612752,0
21100894,1610612742,1610612747,0
21100895,1610612738,1610612766,0
21100896,1610612737,1610612761,1
21100897,1610612741,1610612765,0
21100898,1610612739,1610612753,1
21100899,1610612757,1610612758,0
21100900,1610612763,1610612740,0
21100901,1610612743,1610612745,1
21100902,1610612737,1610612761,0
21100903,1610612766,1610612740,1
21100904,1610612753,1610612755,1
21100905,1610612754,1610612750,1
21100906,1610612748,1610612751,0
21100907,1610612741,1610612764,1
21100908,1610612743,1610612745,0
21100909,1610612742,1610612762,0
21100910,1610612756,1610612757,1
21100911,1610612746,1610612760,1
21100912,1610612744,1610612759,1
21100913,1610612754,1610612755,0
21100914,1610612739,1610612765,0
21100915,1610612738,1610612752,0
21100916,1610612763,1610612750,0
21100917,1610612747,1610612759,1
21100918,1610612749,1610612764,0
21100919,1610612766,1610612741,1
21100920,1610612739,1610612755,1
21100921,1610612751,1610612752,1
21100922,1610612737,1610612765,1
21100923,1610612748,1610612761,1
21100924,1610612738,1610612753,1
21100925,1610612763,1610612740,1
21100926,1610612742,1610612745,1
21100927,1610612743,1610612746,1
21100928,1610612760,1610612756,0
21100929,1610612758,1610612759,1
21100930,1610612757,1610612762,1
21100931,1610612744,1610612747,1
21100932,1610612754,1610612749,1
21100933,1610612765,1610612750,1
21100934,1610612741,1610612748,0
21100935,1610612745,1610612740,0
21100936,1610612746,1610612756,0
21100937,1610612766,1610612763,1
21100938,1610612737,1610612738,1
21100939,1610612739,1610612752,1
21100940,1610612742,1610612744,1
21100941,1610612747,1610612759,0
21100942,1610612760,1610612758,0
21100943,1610612743,1610612756,0
21100944,1610612754,1610612755,1
21100945,1610612748,1610612764,1
21100946,1610612741,1610612742,1
21100947,1610612763,1610612757,1
21100948,1610612744,1610612745,0
21100949,1610612749,1610612751,1
21100950,1610612753,1610612762,0
21100951,1610612737,1610612752,1
21100952,1610612747,1610612760,1
21100953,1610612766,1610612758,1
21100954,1610612745,1610612748,0
21100955,1610612765,1610612761,1
21100956,1610612739,1610612759,0
21100957,1610612744,1610612750,0
21100958,1610612743,1610612753,1
21100959,1610612746,1610612740,1
21100960,1610612766,1610612764,0
21100961,1610612765,1610612754,0
21100962,1610612751,1610612755,1
21100963,1610612749,1610612761,1
21100964,1610612739,1610612763,0
21100965,1610612757,1610612759,0
21100966,1610612737,1610612746,1
21100967,1610612738,1610612748,1
21100968,1610612760,1610612758,1
21100969,1610612756,1610612762,0
21100970,1610612744,1610612740,1
21100971,1610612766,1610612753,0
21100972,1610612739,1610612764,1
21100973,1610612741,1610612754,0
21100974,1610612746,1610612752,0
21100975,1610612749,1610612755,1
21100976,1610612743,1610612760,0
21100977,1610612756,1610612759,1
21100978,1610612765,1610612755,1
21100979,1610612738,1610612749,1
21100980,1610612751,1610612761,0
21100981,1610612748,1610612764,0
21100982,1610612766,1610612752,1
21100983,1610612737,1610612742,1
21100984,1610612741,1610612739,1
21100985,1610612763,1610612753,1
21100986,1610612745,1610612740,1
21100987,1610612743,1610612750,0
21100988,1610612757,1610612762,0
21100989,1610612747,1610612758,0
21100990,1610612744,1610612759,1
21200001,1610612739,1610612764,1
21200002,1610612738,1610612748,0
21200003,1610612742,1610612747,0
21200004,1610612754,1610612761,0
21200005,1610612743,1610612755,0
21200006,1610612765,1610612745,1
21200007,1610612741,1610612758,1
21200008,1610612740,1610612759,1
21200009,1610612742,1610612762,0
21200010,1610612744,1610612756,0
21200011,1610612746,1610612763,1
21200012,1610612747,1610612757,0
21200013,1610612751,1610612752,1
21200014,1610612760,1610612759,0
21200015,1610612766,1610612754,1
21200016,1610612743,1610612753,0
21200017,1610612738,1610612749,1
21200018,1610612737,1610612745,1
21200019,1610612741,1610612739,0
21200020,1610612748,1610612752,0
21200021,1610612740,1610612762,1
21200022,1610612760,1610612757,1
21200023,1610612750,1610612758,1
21200024,1610612765,1610612756,0
21200025,1610612746,1610612747,0
21200026,1610612744,1610612763,1
21200027,1610612738,1610612764,0
21200028,1610612754,1610612758,1
21200029,1610612751,1610612761,1
21200030,1610612743,1610612748,0
21200031,1610612741,1610612740,1
21200032,1610612745,1610612757,1
21200033,1610612739,1610612749,0
21200034,1610612766,1610612742,0
21200035,1610612759,1610612762,1
21200036,1610612744,1610612746,0
21200037,1610612752,1610612755,1
21200038,1610612750,1610612761,0
21200039,1610612753,1610612756,1
21200040,1610612737,1610612760,0
21200041,1610612765,1610612747,0
21200042,1610612752,1610612755,0
21200043,1610612751,1610612750,1
21200044,1610612748,1610612756,1
21200045,1610612763,1610612762,1
21200046,1610612742,1610612757,1
21200047,1610612754,1610612759,0
21200048,1610612744,1610612758,0
21200049,1610612739,1610612746,0
21200050,1610612741,1610612753,1
21200051,1610612760,1610612761,1
21200052,1610612743,1610612765,1
21200053,1610612766,1610612756,1
21200054,1610612738,1610612764,1
21200055,1610612737,1610612754,1
21200056,1610612751,1610612748,0
21200057,1610612763,1610612749,0
21200058,1610612740,1610612755,1
21200059,1610612743,1610612745,0
21200060,1610612750,1610612753,1
21200061,1610612742,1610612761,1
21200062,1610612747,1610612762,0
21200063,1610612765,1610612758,0
21200064,1610612746,1610612759,1
21200065,1610612739,1610612744,0
21200066,1610612741,1610612760,1
21200067,1610612746,1610612757,0
21200068,1610612749,1610612764,0
21200069,1610612751,1610612753,0
21200070,1610612738,1610612755,1
21200071,1610612742,1610612752,0
21200072,1610612737,1610612748,1
21200073,1610612745,1610612763,0
21200074,1610612766,1610612740,0
21200075,1610612765,1610612760,0
21200076,1610612754,1610612750,0
21200077,1610612739,1610612756,0
21200078,1610612758,1610612759,1
21200079,1610612743,1610612762,1
21200080,1610612744,1610612747,0
21200081,1610612755,1610612761,0
21200082,1610612754,1610612764,1
21200083,1610612766,1610612742,1
21200084,1610612741,1610612750,1
21200085,1610612765,1610612745,0
21200086,1610612738,1610612749,0
21200087,1610612756,1610612762,0
21200088,1610612757,1610612759,1
21200089,1610612743,1610612744,0
21200090,1610612751,1610612753,1
21200091,1610612737,1610612746,0
21200092,1610612763,1610612748,1
21200093,1610612739,1610612760,0
21200094,1610612747,1610612758,1
21200095,1610612761,1610612762,1
21200096,1610612749,1610612755,0
21200097,1610612765,1610612760,1
21200098,1610612738,1610612741,0
21200099,1610612745,1610612748,1
21200100,1610612742,1610612750,1
21200101,1610612743,1610612756,0
21200102,1610612737,1610612757,0
21200103,1610612766,1610612764,1
21200104,1610612752,1610612753,0
21200105,1610612754,1610612761,1
21200106,1610612751,1610612739,1
21200107,1610612757,1610612758,0
21200108,1610612747,1610612759,1
21200109,1610612765,1610612755,0
21200110,1610612738,1610612762,1
21200111,1610612754,1610612749,0
21200112,1610612745,1610612740,1
21200113,1610612763,1610612760,0
21200114,1610612766,1610612750,0
21200115,1610612742,1610612764,1
21200116,1610612741,1610612756,0
21200117,1610612746,1610612748,1
21200118,1610612737,1610612744,0
21200119,1610612751,1610612738,1
21200120,1610612752,1610612759,0
21200121,1610612743,1610612748,1
21200122,1610612755,1610612762,1
21200123,1610612765,1610612753,1
21200124,1610612742,1610612754,0
21200125,1610612740,1610612760,1
21200126,1610612744,1610612750,0
21200127,1610612763,1610612752,1
21200128,1610612737,1610612758,0
21200129,1610612745,1610612757,0
21200130,1610612747,1610612756,1
21200131,1610612738,1610612761,1
21200132,1610612741,1610612746,0
21200133,1610612762,1610612764,0
21200134,1610612766,1610612763,1
21200135,1610612739,1610612742,1
21200136,1610612749,1610612740,1
21200137,1610612743,1610612759,0
21200138,1610612748,1610612756,0
21200139,1610612754,1610612752,0
21200140,1610612753,1610612761,0
21200141,1610612739,1610612755,0
21200142,1610612751,1610612758,0
21200143,1610612744,1610612760,0
21200144,1610612738,1610612765,0
21200145,1610612741,1610612757,0
21200146,1610612745,1610612747,0
21200147,1610612754,1610612764,0
21200148,1610612766,1610612749,1
21200149,1610612737,1610612753,1
21200150,1610612743,1610612763,0
21200151,1610612742,1610612744,1
21200152,1610612746,1610612759,0
21200153,1610612745,1610612762,0
21200154,1610612755,1610612761,1
21200155,1610612740,1610612752,1
21200156,1610612751,1610612747,0
21200157,1610612766,1610612761,1
21200158,1610612765,1610612753,0
21200159,1610612739,1610612755,1
21200160,1610612754,1610612740,1
21200161,1610612738,1610612759,1
21200162,1610612737,1610612764,1
21200163,1610612748,1610612749,1
21200164,1610612746,1610612760,0
21200165,1610612741,1610612745,0
21200166,1610612743,1610612750,0
21200167,1610612742,1610612752,1
21200168,1610612756,1610612757,1
21200169,1610612747,1610612758,0
21200170,1610612751,1610612744,0
21200171,1610612737,1610612766,0
21200172,1610612739,1610612753,0
21200173,1610612738,1610612760,1
21200174,1610612751,1610612746,1
21200175,1610612765,1610612761,1
21200176,1610612754,1610612759,1
21200177,1610612747,1610612763,0
21200178,1610612745,1610612752,1
21200179,1610612743,1610612744,1
21200180,1610612758,1610612762,0
21200181,1610612740,1610612756,0
21200182,1610612750,1610612757,0
21200183,1610612760,1610612755,0
21200184,1610612766,1610612764,0
21200185,1610612737,1610612746,1
21200186,1610612739,1610612748,0
21200187,1610612742,1610612747,1
21200188,1610612741,1610612749,0
21200189,1610612758,1610612762,1
21200190,1610612744,1610612750,1
21200191,1610612759,1610612761,0
21200192,1610612765,1610612752,0
21200193,1610612751,1610612757,1
21200194,1610612755,1610612756,1
21200195,1610612738,1610612753,0
21200196,1610612743,1610612740,1
21200197,1610612759,1610612764,0
21200198,1610612765,1610612757,1
21200199,1610612741,1610612749,1
21200200,1610612739,1610612763,0
21200201,1610612766,1610612760,0
21200202,1610612743,1610612762,0
21200203,1610612746,1610612740,1
21200204,1610612742,1610612755,0
21200205,1610612739,1610612756,1
21200206,1610612745,1610612761,1
21200207,1610612750,1610612758,0
21200208,1610612754,1610612747,0
21200209,1610612757,1610612764,0
21200210,1610612753,1610612759,1
21200211,1610612751,1610612738,0
21200212,1610612737,1610612766,1
21200213,1610612765,1610612756,1
21200214,1610612741,1610612742,1
21200215,1610612749,1610612752,1
21200216,1610612763,1610612761,1
21200217,1610612740,1610612762,1
21200218,1610612745,1610612760,0
21200219,1610612746,1610612750,1
21200220,1610612748,1610612759,1
21200221,1610612743,1610612744,0
21200222,1610612756,1610612761,0
21200223,1610612766,1610612755,1
21200224,1610612751,1610612753,0
21200225,1610612738,1610612757,1
21200226,1610612752,1610612764,1
21200227,1610612737,1610612739,1
21200228,1610612765,1610612763,0
21200229,1610612760,1610612762,1
21200230,1610612749,1610612750,0
21200231,1610612754,1610612758,0
21200232,1610612743,1610612747,0
21200233,1610612751,1610612748,0
21200234,1610612739,1610612757,1
21200235,1610612741,1610612755,1
21200236,1610612740,1610612760,1
21200237,1610612745,1610612762,1
21200238,1610612738,1610612749,0
21200239,1610612763,1610612759,0
21200240,1610612742,1610612765,1
21200241,1610612746,1610612758,1
21200242,1610612744,1610612754,1
21200243,1610612752,1610612756,1
21200244,1610612747,1610612753,1
21200245,1610612766,1610612757,1
21200246,1610612739,1610612765,0
21200247,1610612749,1610612740,0
21200248,1610612743,1610612761,1
21200249,1610612746,1610612762,0
21200250,1610612744,1610612753,1
21200251,1610612750,1610612755,0
21200252,1610612748,1610612764,0
21200253,1610612751,1610612760,1
21200254,1610612741,1610612754,1
21200255,1610612763,1610612756,1
21200256,1610612745,1610612747,1
21200257,1610612766,1610612752,1
21200258,1610612754,1610612757,1
21200259,1610612738,1610612750,1
21200260,1610612737,1610612743,1
21200261,1610612765,1610612744,1
21200262,1610612741,1610612739,0
21200263,1610612747,1610612740,0
21200264,1610612749,1610612759,0
21200265,1610612753,1610612762,0
21200266,1610612758,1610612761,1
21200267,1610612742,1610612746,0
21200268,1610612748,1610612752,1
21200269,1610612742,1610612756,0
21200270,1610612738,1610612755,0
21200271,1610612743,1610612754,0
21200272,1610612751,1610612744,1
21200273,1610612737,1610612764,1
21200274,1610612741,1610612765,0
21200275,1610612763,1610612740,0
21200276,1610612739,1610612750,0
21200277,1610612766,1610612749,0
21200278,1610612745,1610612759,0
21200279,1610612761,1610612762,0
21200280,1610612747,1610612760,0
21200281,1610612753,1610612758,0
21200282,1610612746,1610612756,1
21200283,1610612744,1610612764,0
21200284,1610612766,1610612759,1
21200285,1610612738,1610612755,1
21200286,1610612748,1610612740,1
21200287,1610612739,1610612765,1
21200288,1610612741,1610612752,1
21200289,1610612737,1610612763,0
21200290,1610612742,1610612745,0
21200291,1610612757,1610612758,1
21200292,1610612746,1610612761,1
21200293,1610612751,1610612749,1
21200294,1610612754,1610612760,0
21200295,1610612743,1610612752,0
21200296,1610612753,1610612756,0
21200297,1610612747,1610612762,1
21200298,1610612765,1610612755,0
21200299,1610612766,1610612744,1
21200300,1610612737,1610612748,0
21200301,1610612745,1610612759,1
21200302,1610612742,1610612758,1
21200303,1610612757,1610612761,1
21200304,1610612751,1610612752,1
21200305,1610612739,1610612747,1
21200306,1610612743,1610612765,0
21200307,1610612740,1610612764,1
21200308,1610612741,1610612746,1
21200309,1610612751,1610612761,0
21200310,1610612737,1610612753,0
21200311,1610612739,1610612754,0
21200312,1610612741,1610612755,0
21200313,1610612766,1610612746,1
21200314,1610612744,1610612748,0
21200315,1610612738,1610612742,1
21200316,1610612749,1610612758,1
21200317,1610612745,1610612764,1
21200318,1610612740,1610612760,0
21200319,1610612743,1610612750,0
21200320,1610612763,1610612756,0
21200321,1610612759,1610612762,0
21200322,1610612737,1610612766,1
21200323,1610612747,1610612752,0
21200324,1610612757,1610612759,1
21200325,1610612742,1610612761,0
21200326,1610612747,1610612764,0
21200327,1610612754,1610612755,1
21200328,1610612751,1610612765,1
21200329,1610612739,1610612749,1
21200330,1610612744,1610612753,0
21200331,1610612750,1610612740,0
21200332,1610612738,1610612745,0
21200333,1610612760,1610612758,1
21200334,1610612756,1610612762,1
21200335,1610612743,1610612763,1
21200336,1610612766,1610612753,1
21200337,1610612737,1610612744,1
21200338,1610612739,1610612752,0
21200339,1610612748,1610612764,1
21200340,1610612765,1610612754,1
21200341,1610612751,1610612741,0
21200342,1610612742,1610612750,0
21200343,1610612746,1610612749,0
21200344,1610612738,1610612759,0
21200345,1610612763,1610612762,0
21200346,1610612745,1610612761,0
21200347,1610612747,1610612755,0
21200348,1610612743,1610612758,0
21200349,1610612740,1610612757,0
21200350,1610612750,1610612753,0
21200351,1610612745,1610612752,0
21200352,1610612765,1610612746,1
21200353,1610612741,1610612763,0
21200354,1610612760,1610612759,1
21200355,1610612756,1610612758,1
21200356,1610612737,1610612764,0
21200357,1610612739,1610612761,1
21200358,1610612751,1610612762,1
21200359,1610612748,1610612750,1
21200360,1610612738,1610612741,0
21200361,1610612754,1610612749,0
21200362,1610612742,1610612755,1
21200363,1610612743,1610612759,1
21200364,1610612766,1610612747,0
21200365,1610612744,1610612740,1
21200366,1610612765,1610612761,0
21200367,1610612751,1610612752,0
21200368,1610612753,1610612764,1
21200369,1610612754,1610612762,1
21200370,1610612738,1610612739,1
21200371,1610612737,1610612760,1
21200372,1610612745,1610612755,1
21200373,1610612766,1610612756,0
21200374,1610612763,1610612749,1
21200375,1610612744,1610612758,0
21200376,1610612746,1610612740,1
21200377,1610612750,1610612760,1
21200378,1610612742,1610612748,1
21200379,1610612743,1610612757,0
21200380,1610612753,1610612761,0
21200381,1610612737,1610612755,0
21200382,1610612738,1610612749,1
21200383,1610612741,1610612752,0
21200384,1610612765,1610612764,1
21200385,1610612739,1610612754,1
21200386,1610612742,1610612763,0
21200387,1610612740,1610612759,0
21200388,1610612746,1610612758,1
21200389,1610612766,1610612744,0
21200390,1610612765,1610612764,0
21200391,1610612737,1610612741,1
21200392,1610612748,1610612762,1
21200393,1610612754,1610612740,0
21200394,1610612745,1610612763,1
21200395,1610612739,1610612749,0
21200396,1610612766,1610612743,0
21200397,1610612756,1610612757,0
21200398,1610612744,1610612747,1
21200399,1610612751,1610612755,1
21200400,1610612750,1610612752,0
21200401,1610612753,1610612762,1
21200402,1610612742,1610612759,0
21200403,1610612746,1610612756,0
21200404,1610612757,1610612758,0
21200405,1610612751,1610612738,1
21200406,1610612747,1610612752,1
21200407,1610612748,1610612760,1
21200408,1610612741,1610612745,1
21200409,1610612743,1610612746,0
21200410,1610612739,1610612764,0
21200411,1610612766,1610612748,1
21200412,1610612740,1610612753,0
21200413,1610612741,1610612754,0
21200414,1610612737,1610612765,1
21200415,1610612751,1610612749,0
21200416,1610612763,1610612755,1
21200417,1610612745,1610612750,0
21200418,1610612759,1610612761,1
21200419,1610612743,1610612747,1
21200420,1610612744,1610612762,0
21200421,1610612752,1610612756,0
21200422,1610612757,1610612758,1
21200423,1610612742,1610612760,0
21200424,1610612738,1610612746,0
21200425,1610612753,1610612764,0
21200426,1610612754,1610612756,1
21200427,1610612751,1610612766,1
21200428,1610612765,1610612748,1
21200429,1610612737,1610612739,0
21200430,1610612740,1610612761,1
21200431,1610612742,1610612743,1
21200432,1610612745,1610612759,0
21200433,1610612746,1610612762,0
21200434,1610612752,1610612758,0
21200435,1610612747,1610612757,1
21200436,1610612744,1610612755,1
21200437,1610612766,1610612740,1
21200438,1610612737,1610612754,1
21200439,1610612753,1610612761,1
21200440,1610612751,1610612739,1
21200441,1610612741,1610612764,1
21200442,1610612743,1610612763,0
21200443,1610612745,1610612760,1
21200444,1610612750,1610612756,1
21200445,1610612748,1610612749,0
21200446,1610612755,1610612757,0
21200447,1610612738,1610612744,0
21200448,1610612765,1610612749,1
21200449,1610612742,1610612759,1
21200450,1610612738,1610612758,0
21200451,1610612746,1610612762,1
21200452,1610612754,1610612763,1
21200453,1610612766,1610612741,0
21200454,1610612748,1610612753,0
21200455,1610612737,1610612745,0
21200456,1610612760,1610612756,1
21200457,1610612751,1610612759,0
21200458,1610612742,1610612764,0
21200459,1610612752,1610612757,1
21200460,1610612765,1610612758,1
21200461,1610612737,1610612740,0
21200462,1610612743,1610612746,1
21200463,1610612747,1610612755,1
21200464,1610612757,1610612761,0
21200465,1610612741,1610612753,0
21200466,1610612739,1610612758,1
21200467,1610612754,1610612764,1
21200468,1610612738,1610612763,1
21200469,1610612742,1610612748,0
21200470,1610612749,1610612759,1
21200471,1610612745,1610612740,1
21200472,1610612751,1610612760,0
21200473,1610612750,1610612762,0
21200474,1610612755,1610612756,0
21200475,1610612744,1610612746,1
21200476,1610612752,1610612759,1
21200477,1610612743,1610612750,1
21200478,1610612758,1610612761,0
21200479,1610612751,1610612764,0
21200480,1610612766,1610612739,1
21200481,1610612741,1610612748,0
21200482,1610612737,1610612765,0
21200483,1610612738,1610612754,1
21200484,1610612763,1610612757,1
21200485,1610612760,1610612755,1
21200486,1610612745,1610612749,0
21200487,1610612756,1610612762,1
21200488,1610612746,1610612747,1
21200489,1610612737,1610612738,1
21200490,1610612752,1610612753,0
21200491,1610612754,1610612749,1
21200492,1610612751,1610612758,1
21200493,1610612739,1610612745,1
21200494,1610612750,1610612757,1
21200495,1610612742,1610612740,1
21200496,1610612755,1610612759,0
21200497,1610612743,1610612762,1
21200498,1610612744,1610612746,0
21200499,1610612760,1610612761,0
21200500,1610612748,1610612764,1
21200501,1610612766,1610612765,0
21200502,1610612763,1610612756,0
21200503,1610612743,1610612747,0
21200504,1610612760,1610612764,0
21200505,1610612738,1610612752,0
21200506,1610612741,1610612739,1
21200507,1610612740,1610612759,1
21200508,1610612742,1610612762,0
21200509,1610612763,1610612758,0
21200510,1610612753,1610612757,0
21200511,1610612751,1610612755,0
21200512,1610612754,1610612748,1
21200513,1610612749,1610612756,1
21200514,1610612745,1610612747,1
21200515,1610612737,1610612750,0
21200516,1610612755,1610612761,0
21200517,1610612766,1610612762,1
21200518,1610612737,1610612739,0
21200519,1610612738,1610612756,1
21200520,1610612741,1610612749,1
21200521,1610612745,1610612740,0
21200522,1610612747,1610612759,0
21200523,1610612750,1610612760,0
21200524,1610612743,1610612753,1
21200525,1610612742,1610612746,0
21200526,1610612744,1610612763,1
21200527,1610612754,1610612752,1
21200528,1610612742,1610612758,0
21200529,1610612748,1610612757,0
21200530,1610612766,1610612761,0
21200531,1610612738,1610612745,1
21200532,1610612751,1610612756,1
21200533,1610612737,1610612762,1
21200534,1610612741,1610612752,0
21200535,1610612763,1610612759,1
21200536,1610612750,1610612740,0
21200537,1610612765,1610612749,0
21200538,1610612739,1610612743,0
21200539,1610612747,1610612760,1
21200540,1610612744,1610612757,1
21200541,1610612746,1610612753,1
21200542,1610612737,1610612764,0
21200543,1610612766,1610612754,0
21200544,1610612745,1610612755,0
21200545,1610612765,1610612762,1
21200546,1610612741,1610612756,1
21200547,1610612742,1610612763,1
21200548,1610612748,1610612758,0
21200549,1610612740,1610612752,0
21200550,1610612749,1610612761,0
21200551,1610612751,1610612754,1
21200552,1610612750,1610612759,0
21200553,1610612743,1610612744,1
21200554,1610612760,1610612757,0
21200555,1610612739,1610612747,0
21200556,1610612753,1610612764,0
21200557,1610612738,1610612766,1
21200558,1610612737,1610612741,0
21200559,1610612746,1610612763,0
21200560,1610612742,1610612750,1
21200561,1610612748,1610612762,0
21200562,1610612760,1610612756,0
21200563,1610612739,1610612758,0
21200564,1610612740,1610612755,0
21200565,1610612766,1610612754,1
21200566,1610612751,1610612761,1
21200567,1610612745,1610612746,1
21200568,1610612743,1610612757,1
21200569,1610612747,1610612749,1
21200570,1610612741,1610612761,0
21200571,1610612754,1610612753,0
21200572,1610612737,1610612751,1
21200573,1610612738,1610612740,1
21200574,1610612743,1610612760,0
21200575,1610612742,1610612745,1
21200576,1610612763,1610612759,0
21200577,1610612758,1610612764,1
21200578,1610612739,1610612757,0
21200579,1610612744,1610612748,1
21200580,1610612765,1610612752,1
21200581,1610612746,1610612750,0
21200582,1610612749,1610612756,0
21200583,1610612747,1610612748,1
21200584,1610612738,1610612741,1
21200585,1610612755,1610612761,1
21200586,1610612766,1610612753,0
21200587,1610612745,1610612754,0
21200588,1610612737,1610612751,0
21200589,1610612763,1610612758,1
21200590,1610612744,1610612759,0
21200591,1610612743,1610612764,1
21200592,1610612742,1610612760,1
21200593,1610612766,1610612758,1
21200594,1610612737,1610612759,1
21200595,1610612741,1610612763,1
21200596,1610612744,1610612740,0
21200597,1610612745,1610612750,0
21200598,1610612739,1610612762,0
21200599,1610612749,1610612757,0
21200600,1610612746,1610612764,1
21200601,1610612747,1610612761,0
21200602,1610612742,1610612753,0
