,losses_diff,wins_diff,win_pct_diff,opp_win_pct_diff,opp_losses_diff,opp_wins_diff,opp_opps_losses_diff,opp_opps_wins_diff,opp_opps_win_pct_diff,strength_of_schedule_diff,spread_a
9723,-0.5190913815111862,0.33105365965696076,0.32344539350610724,-0.32344539350610724,0.5190913815111862,-0.33105365965696076,1.3254359395088262,-0.18510816811058456,-0.2800748613244949,-0.42587278623836644,-2
9452,0.8142757251017518,-0.7197239436490697,-0.9569129046112186,0.9569129046112186,-0.8142757251017518,0.7197239436490697,0.07005168170555655,-0.8967234221585235,-0.41629952775969437,0.9650008281113447,-9
7605,1.0999972479473814,-0.9107744169774388,-0.5059430926091908,0.5059430926091908,-1.0999972479473814,0.9107744169774388,2.119281867237364,-1.9160641914704362,-0.2662434342312004,0.49928883205828783,11
9537,0.6237947098713321,-0.5286734703207004,-0.5928117328575362,0.5928117328575362,-0.6237947098713321,0.5286734703207004,-0.6868711796170031,-1.358311695054484,-0.185959171450983,0.6148663999323095,39
5681,-0.42385087389597625,0.23552842299277618,0.31940955623979883,-0.31940955623979883,0.42385087389597625,-0.23552842299277618,0.2731285469384384,0.12261734715338905,-0.04853530568806584,-0.3665302211220999,-20
7478,-0.9952939195872353,0.9042050796420682,0.4851591562121557,-0.4851591562121557,0.9952939195872353,-0.9042050796420682,3.190050793010741,0.2572472600813775,-0.2566542549012688,-0.600072568706373,-5
7949,0.4333136946409124,-0.6241987069848851,-0.9897580711676001,0.9897580711676001,-0.4333136946409124,0.6241987069848851,0.2915900801414276,-0.08894394459059281,-0.4730167185281882,0.9880714903517442,1
9901,1.7666808012538504,-1.5794510736267307,-1.0962260750443658,1.0962260750443658,-1.7666808012538504,1.5794510736267307,0.8638976094340945,-1.9352970361744344,-0.3569892592339641,1.13390253064181,17
2153,-0.42385087389597625,0.33105365965696076,0.25510516034642433,-0.25510516034642433,0.42385087389597625,-0.33105365965696076,0.1808208809234921,1.0073282035373132,0.10571915621896108,-0.25850822644200666,-5
729,-0.042888843435136874,0.044477949664407004,0.03014344024204544,-0.03014344024204544,0.042888843435136874,-0.044477949664407004,-0.3545635819631964,1.27658802939329,0.3149310920999354,0.041108726378629466,-6
6132,0.5285542022561223,-0.5286734703207004,-0.3108619102473053,0.3108619102473053,-0.5285542022561223,0.5286734703207004,0.8269745430281161,-0.9544219562705186,-0.16730136258679693,0.3058930227942742,14
834,-0.9000534119720255,1.0952555529704373,0.7148102981803778,-0.7148102981803778,0.9000534119720255,-1.0952555529704373,-0.4837943143841211,-1.3775445397584822,-0.15120171598907312,-0.8303512269493964,-6
3743,-0.042888843435136874,-0.05104728699977757,0.5881856373211662,-0.5881856373211662,0.042888843435136874,0.05104728699977757,-0.0037944511064004808,-0.012012565774599396,-0.6141984518461586,-0.7992987202188987,21
1638,0.9095162327169617,-1.0062996536416233,-1.6899800736312618,1.6899800736312618,-0.9095162327169617,1.0062996536416233,0.457743878968331,-0.3582037704465697,-0.7568536887418919,1.6991375827078887,12
450,-0.13812935105034674,0.23552842299277618,0.28818515593094407,-0.28818515593094407,0.13812935105034674,-0.23552842299277618,0.033128615299578036,-0.22357385751858125,-0.14865226601622109,-0.35554340545754,-11
7816,0.33807318702570255,-0.3376229969923313,-1.2029937074498656,1.2029937074498656,-0.33807318702570255,0.3376229969923313,0.31005161334441694,-0.4351351492625631,-2.865500113007536,0.6582577528654604,-23
5627,0.719035217486542,-0.7197239436490697,-0.7404364041298739,0.7404364041298739,-0.719035217486542,0.7197239436490697,0.605436144592245,-1.1275175586065038,-0.5250099852497129,0.6986263294616348,-2
1514,-0.23336985866555657,0.1400031863285916,0.6022451298232937,-0.6022451298232937,0.23336985866555657,-0.1400031863285916,-0.2622559159482501,0.1803158812653841,1.130468225303701,-0.4015775879759926,7
9380,-0.042888843435136874,-0.05104728699977757,0.019382203592856282,-0.019382203592856282,0.042888843435136874,0.05104728699977757,-0.3361020487602071,0.5649727753453512,0.5007512302211583,0.09709482894745794,-6
